InvoiceId,CustomerId,InvoiceDate,BillingAddress,BillingCity,BillingState,BillingCountry,BillingPostalCode,Total,InvoiceLineId,TrackId,UnitPrice,Quantity
313,43,2012-10-06,"68, Rue Jouvence",Dijon,,France,21000,16.86,1707,3418,0.99,1
314,57,2012-10-14,"Calle Lira, 198",Santiago,,Chile,,0.99,1708,3432,0.99,1
315,58,2012-10-27,"12,Community Centre",Delhi,,India,110017,1.98,1709,3433,0.99,1
315,58,2012-10-27,"12,Community Centre",Delhi,,India,110017,1.98,1710,3434,0.99,1
316,1,2012-10-27,"Av. Brigadeiro Faria Lima, 2170",São José dos Campos,SP,Brazil,12227-000,1.98,1711,3436,0.99,1
316,1,2012-10-27,"Av. Brigadeiro Faria Lima, 2170",São José dos Campos,SP,Brazil,12227-000,1.98,1712,3438,0.99,1
317,3,2012-10-28,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,3.96,1713,3440,0.99,1
317,3,2012-10-28,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,3.96,1714,3442,0.99,1
317,3,2012-10-28,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,3.96,1715,3444,0.99,1
317,3,2012-10-28,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,3.96,1716,3446,0.99,1
318,7,2012-10-29,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,,Austria,1010,5.94,1717,3450,0.99,1
318,7,2012-10-29,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,,Austria,1010,5.94,1718,3454,0.99,1
318,7,2012-10-29,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,,Austria,1010,5.94,1719,3458,0.99,1
318,7,2012-10-29,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,,Austria,1010,5.94,1720,3462,0.99,1
318,7,2012-10-29,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,,Austria,1010,5.94,1721,3466,0.99,1
318,7,2012-10-29,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,,Austria,1010,5.94,1722,3470,0.99,1
319,13,2012-11-01,Qe 7 Bloco G,Brasília,DF,Brazil,71020-677,8.91,1723,3476,0.99,1
319,13,2012-11-01,Qe 7 Bloco G,Brasília,DF,Brazil,71020-677,8.91,1724,3482,0.99,1
319,13,2012-11-01,Qe 7 Bloco G,Brasília,DF,Brazil,71020-677,8.91,1725,3488,0.99,1
319,13,2012-11-01,Qe 7 Bloco G,Brasília,DF,Brazil,71020-677,8.91,1726,3494,0.99,1
319,13,2012-11-01,Qe 7 Bloco G,Brasília,DF,Brazil,71020-677,8.91,1727,3500,0.99,1
319,13,2012-11-01,Qe 7 Bloco G,Brasília,DF,Brazil,71020-677,8.91,1728,3,0.99,1
319,13,2012-11-01,Qe 7 Bloco G,Brasília,DF,Brazil,71020-677,8.91,1729,9,0.99,1
319,13,2012-11-01,Qe 7 Bloco G,Brasília,DF,Brazil,71020-677,8.91,1730,15,0.99,1
319,13,2012-11-01,Qe 7 Bloco G,Brasília,DF,Brazil,71020-677,8.91,1731,21,0.99,1
320,22,2012-11-06,120 S Orange Ave,Orlando,FL,USA,32801,13.86,1732,30,0.99,1
320,22,2012-11-06,120 S Orange Ave,Orlando,FL,USA,32801,13.86,1733,39,0.99,1
320,22,2012-11-06,120 S Orange Ave,Orlando,FL,USA,32801,13.86,1734,48,0.99,1
320,22,2012-11-06,120 S Orange Ave,Orlando,FL,USA,32801,13.86,1735,57,0.99,1
320,22,2012-11-06,120 S Orange Ave,Orlando,FL,USA,32801,13.86,1736,66,0.99,1
320,22,2012-11-06,120 S Orange Ave,Orlando,FL,USA,32801,13.86,1737,75,0.99,1
320,22,2012-11-06,120 S Orange Ave,Orlando,FL,USA,32801,13.86,1738,84,0.99,1
320,22,2012-11-06,120 S Orange Ave,Orlando,FL,USA,32801,13.86,1739,93,0.99,1
320,22,2012-11-06,120 S Orange Ave,Orlando,FL,USA,32801,13.86,1740,102,0.99,1
320,22,2012-11-06,120 S Orange Ave,Orlando,FL,USA,32801,13.86,1741,111,0.99,1
320,22,2012-11-06,120 S Orange Ave,Orlando,FL,USA,32801,13.86,1742,120,0.99,1
320,22,2012-11-06,120 S Orange Ave,Orlando,FL,USA,32801,13.86,1743,129,0.99,1
320,22,2012-11-06,120 S Orange Ave,Orlando,FL,USA,32801,13.86,1744,138,0.99,1
320,22,2012-11-06,120 S Orange Ave,Orlando,FL,USA,32801,13.86,1745,147,0.99,1
321,36,2012-11-14,Tauentzienstraße 8,Berlin,,Germany,10789,0.99,1746,161,0.99,1
322,37,2012-11-27,Berger Straße 10,Frankfurt,,Germany,60316,1.98,1747,162,0.99,1
322,37,2012-11-27,Berger Straße 10,Frankfurt,,Germany,60316,1.98,1748,163,0.99,1
323,39,2012-11-27,"4, Rue Milton",Paris,,France,75009,1.98,1749,165,0.99,1
323,39,2012-11-27,"4, Rue Milton",Paris,,France,75009,1.98,1750,167,0.99,1
324,41,2012-11-28,"11, Place Bellecour",Lyon,,France,69002,3.96,1751,169,0.99,1
324,41,2012-11-28,"11, Place Bellecour",Lyon,,France,69002,3.96,1752,171,0.99,1
324,41,2012-11-28,"11, Place Bellecour",Lyon,,France,69002,3.96,1753,173,0.99,1
324,41,2012-11-28,"11, Place Bellecour",Lyon,,France,69002,3.96,1754,175,0.99,1
325,45,2012-11-29,Erzsébet krt. 58.,Budapest,,Hungary,H-1073,5.94,1755,179,0.99,1
325,45,2012-11-29,Erzsébet krt. 58.,Budapest,,Hungary,H-1073,5.94,1756,183,0.99,1
325,45,2012-11-29,Erzsébet krt. 58.,Budapest,,Hungary,H-1073,5.94,1757,187,0.99,1
325,45,2012-11-29,Erzsébet krt. 58.,Budapest,,Hungary,H-1073,5.94,1758,191,0.99,1
325,45,2012-11-29,Erzsébet krt. 58.,Budapest,,Hungary,H-1073,5.94,1759,195,0.99,1
325,45,2012-11-29,Erzsébet krt. 58.,Budapest,,Hungary,H-1073,5.94,1760,199,0.99,1
326,51,2012-12-02,Celsiusg. 9,Stockholm,,Sweden,11230,8.91,1761,205,0.99,1
326,51,2012-12-02,Celsiusg. 9,Stockholm,,Sweden,11230,8.91,1762,211,0.99,1
326,51,2012-12-02,Celsiusg. 9,Stockholm,,Sweden,11230,8.91,1763,217,0.99,1
326,51,2012-12-02,Celsiusg. 9,Stockholm,,Sweden,11230,8.91,1764,223,0.99,1
326,51,2012-12-02,Celsiusg. 9,Stockholm,,Sweden,11230,8.91,1765,229,0.99,1
326,51,2012-12-02,Celsiusg. 9,Stockholm,,Sweden,11230,8.91,1766,235,0.99,1
326,51,2012-12-02,Celsiusg. 9,Stockholm,,Sweden,11230,8.91,1767,241,0.99,1
326,51,2012-12-02,Celsiusg. 9,Stockholm,,Sweden,11230,8.91,1768,247,0.99,1
326,51,2012-12-02,Celsiusg. 9,Stockholm,,Sweden,11230,8.91,1769,253,0.99,1
327,1,2012-12-07,"Av. Brigadeiro Faria Lima, 2170",São José dos Campos,SP,Brazil,12227-000,13.86,1770,262,0.99,1
327,1,2012-12-07,"Av. Brigadeiro Faria Lima, 2170",São José dos Campos,SP,Brazil,12227-000,13.86,1771,271,0.99,1
327,1,2012-12-07,"Av. Brigadeiro Faria Lima, 2170",São José dos Campos,SP,Brazil,12227-000,13.86,1772,280,0.99,1
327,1,2012-12-07,"Av. Brigadeiro Faria Lima, 2170",São José dos Campos,SP,Brazil,12227-000,13.86,1773,289,0.99,1
327,1,2012-12-07,"Av. Brigadeiro Faria Lima, 2170",São José dos Campos,SP,Brazil,12227-000,13.86,1774,298,0.99,1
327,1,2012-12-07,"Av. Brigadeiro Faria Lima, 2170",São José dos Campos,SP,Brazil,12227-000,13.86,1775,307,0.99,1
327,1,2012-12-07,"Av. Brigadeiro Faria Lima, 2170",São José dos Campos,SP,Brazil,12227-000,13.86,1776,316,0.99,1
327,1,2012-12-07,"Av. Brigadeiro Faria Lima, 2170",São José dos Campos,SP,Brazil,12227-000,13.86,1777,325,0.99,1
327,1,2012-12-07,"Av. Brigadeiro Faria Lima, 2170",São José dos Campos,SP,Brazil,12227-000,13.86,1778,334,0.99,1
327,1,2012-12-07,"Av. Brigadeiro Faria Lima, 2170",São José dos Campos,SP,Brazil,12227-000,13.86,1779,343,0.99,1
327,1,2012-12-07,"Av. Brigadeiro Faria Lima, 2170",São José dos Campos,SP,Brazil,12227-000,13.86,1780,352,0.99,1
327,1,2012-12-07,"Av. Brigadeiro Faria Lima, 2170",São José dos Campos,SP,Brazil,12227-000,13.86,1781,361,0.99,1
327,1,2012-12-07,"Av. Brigadeiro Faria Lima, 2170",São José dos Campos,SP,Brazil,12227-000,13.86,1782,370,0.99,1
327,1,2012-12-07,"Av. Brigadeiro Faria Lima, 2170",São José dos Campos,SP,Brazil,12227-000,13.86,1783,379,0.99,1
328,15,2012-12-15,700 W Pender Street,Vancouver,BC,Canada,V6C 1G8,0.99,1784,393,0.99,1
329,16,2012-12-28,1600 Amphitheatre Parkway,Mountain View,CA,USA,94043-1351,1.98,1785,394,0.99,1
329,16,2012-12-28,1600 Amphitheatre Parkway,Mountain View,CA,USA,94043-1351,1.98,1786,395,0.99,1
330,18,2012-12-28,627 Broadway,New York,NY,USA,10012-2612,1.98,1787,397,0.99,1
330,18,2012-12-28,627 Broadway,New York,NY,USA,10012-2612,1.98,1788,399,0.99,1
331,20,2012-12-29,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,3.96,1789,401,0.99,1
331,20,2012-12-29,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,3.96,1790,403,0.99,1
331,20,2012-12-29,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,3.96,1791,405,0.99,1
331,20,2012-12-29,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,3.96,1792,407,0.99,1
332,24,2012-12-30,162 E Superior Street,Chicago,IL,USA,60611,5.94,1793,411,0.99,1
332,24,2012-12-30,162 E Superior Street,Chicago,IL,USA,60611,5.94,1794,415,0.99,1
332,24,2012-12-30,162 E Superior Street,Chicago,IL,USA,60611,5.94,1795,419,0.99,1
332,24,2012-12-30,162 E Superior Street,Chicago,IL,USA,60611,5.94,1796,423,0.99,1
332,24,2012-12-30,162 E Superior Street,Chicago,IL,USA,60611,5.94,1797,427,0.99,1
332,24,2012-12-30,162 E Superior Street,Chicago,IL,USA,60611,5.94,1798,431,0.99,1
333,30,2013-01-02,230 Elgin Street,Ottawa,ON,Canada,K2P 1L7,8.91,1799,437,0.99,1
333,30,2013-01-02,230 Elgin Street,Ottawa,ON,Canada,K2P 1L7,8.91,1800,443,0.99,1
333,30,2013-01-02,230 Elgin Street,Ottawa,ON,Canada,K2P 1L7,8.91,1801,449,0.99,1
333,30,2013-01-02,230 Elgin Street,Ottawa,ON,Canada,K2P 1L7,8.91,1802,455,0.99,1
333,30,2013-01-02,230 Elgin Street,Ottawa,ON,Canada,K2P 1L7,8.91,1803,461,0.99,1
333,30,2013-01-02,230 Elgin Street,Ottawa,ON,Canada,K2P 1L7,8.91,1804,467,0.99,1
333,30,2013-01-02,230 Elgin Street,Ottawa,ON,Canada,K2P 1L7,8.91,1805,473,0.99,1
333,30,2013-01-02,230 Elgin Street,Ottawa,ON,Canada,K2P 1L7,8.91,1806,479,0.99,1
333,30,2013-01-02,230 Elgin Street,Ottawa,ON,Canada,K2P 1L7,8.91,1807,485,0.99,1
334,39,2013-01-07,"4, Rue Milton",Paris,,France,75009,13.86,1808,494,0.99,1
334,39,2013-01-07,"4, Rue Milton",Paris,,France,75009,13.86,1809,503,0.99,1
334,39,2013-01-07,"4, Rue Milton",Paris,,France,75009,13.86,1810,512,0.99,1
334,39,2013-01-07,"4, Rue Milton",Paris,,France,75009,13.86,1811,521,0.99,1
334,39,2013-01-07,"4, Rue Milton",Paris,,France,75009,13.86,1812,530,0.99,1
334,39,2013-01-07,"4, Rue Milton",Paris,,France,75009,13.86,1813,539,0.99,1
334,39,2013-01-07,"4, Rue Milton",Paris,,France,75009,13.86,1814,548,0.99,1
334,39,2013-01-07,"4, Rue Milton",Paris,,France,75009,13.86,1815,557,0.99,1
334,39,2013-01-07,"4, Rue Milton",Paris,,France,75009,13.86,1816,566,0.99,1
334,39,2013-01-07,"4, Rue Milton",Paris,,France,75009,13.86,1817,575,0.99,1
334,39,2013-01-07,"4, Rue Milton",Paris,,France,75009,13.86,1818,584,0.99,1
334,39,2013-01-07,"4, Rue Milton",Paris,,France,75009,13.86,1819,593,0.99,1
334,39,2013-01-07,"4, Rue Milton",Paris,,France,75009,13.86,1820,602,0.99,1
334,39,2013-01-07,"4, Rue Milton",Paris,,France,75009,13.86,1821,611,0.99,1
335,53,2013-01-15,113 Lupus St,London,,United Kingdom,SW1V 3EN,0.99,1822,625,0.99,1
336,54,2013-01-28,110 Raeburn Pl,Edinburgh ,,United Kingdom,EH4 1HH,1.98,1823,626,0.99,1
336,54,2013-01-28,110 Raeburn Pl,Edinburgh ,,United Kingdom,EH4 1HH,1.98,1824,627,0.99,1
337,56,2013-01-28,307 Macacha Güemes,Buenos Aires,,Argentina,1106,1.98,1825,629,0.99,1
337,56,2013-01-28,307 Macacha Güemes,Buenos Aires,,Argentina,1106,1.98,1826,631,0.99,1
338,58,2013-01-29,"12,Community Centre",Delhi,,India,110017,3.96,1827,633,0.99,1
338,58,2013-01-29,"12,Community Centre",Delhi,,India,110017,3.96,1828,635,0.99,1
338,58,2013-01-29,"12,Community Centre",Delhi,,India,110017,3.96,1829,637,0.99,1
338,58,2013-01-29,"12,Community Centre",Delhi,,India,110017,3.96,1830,639,0.99,1
339,3,2013-01-30,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,5.94,1831,643,0.99,1
339,3,2013-01-30,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,5.94,1832,647,0.99,1
339,3,2013-01-30,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,5.94,1833,651,0.99,1
339,3,2013-01-30,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,5.94,1834,655,0.99,1
339,3,2013-01-30,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,5.94,1835,659,0.99,1
339,3,2013-01-30,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,5.94,1836,663,0.99,1
340,9,2013-02-02,Sønder Boulevard 51,Copenhagen,,Denmark,1720,8.91,1837,669,0.99,1
340,9,2013-02-02,Sønder Boulevard 51,Copenhagen,,Denmark,1720,8.91,1838,675,0.99,1
340,9,2013-02-02,Sønder Boulevard 51,Copenhagen,,Denmark,1720,8.91,1839,681,0.99,1
340,9,2013-02-02,Sønder Boulevard 51,Copenhagen,,Denmark,1720,8.91,1840,687,0.99,1
340,9,2013-02-02,Sønder Boulevard 51,Copenhagen,,Denmark,1720,8.91,1841,693,0.99,1
340,9,2013-02-02,Sønder Boulevard 51,Copenhagen,,Denmark,1720,8.91,1842,699,0.99,1
340,9,2013-02-02,Sønder Boulevard 51,Copenhagen,,Denmark,1720,8.91,1843,705,0.99,1
340,9,2013-02-02,Sønder Boulevard 51,Copenhagen,,Denmark,1720,8.91,1844,711,0.99,1
340,9,2013-02-02,Sønder Boulevard 51,Copenhagen,,Denmark,1720,8.91,1845,717,0.99,1
341,18,2013-02-07,627 Broadway,New York,NY,USA,10012-2612,13.86,1846,726,0.99,1
341,18,2013-02-07,627 Broadway,New York,NY,USA,10012-2612,13.86,1847,735,0.99,1
341,18,2013-02-07,627 Broadway,New York,NY,USA,10012-2612,13.86,1848,744,0.99,1
341,18,2013-02-07,627 Broadway,New York,NY,USA,10012-2612,13.86,1849,753,0.99,1
341,18,2013-02-07,627 Broadway,New York,NY,USA,10012-2612,13.86,1850,762,0.99,1
341,18,2013-02-07,627 Broadway,New York,NY,USA,10012-2612,13.86,1851,771,0.99,1
341,18,2013-02-07,627 Broadway,New York,NY,USA,10012-2612,13.86,1852,780,0.99,1
341,18,2013-02-07,627 Broadway,New York,NY,USA,10012-2612,13.86,1853,789,0.99,1
341,18,2013-02-07,627 Broadway,New York,NY,USA,10012-2612,13.86,1854,798,0.99,1
341,18,2013-02-07,627 Broadway,New York,NY,USA,10012-2612,13.86,1855,807,0.99,1
341,18,2013-02-07,627 Broadway,New York,NY,USA,10012-2612,13.86,1856,816,0.99,1
341,18,2013-02-07,627 Broadway,New York,NY,USA,10012-2612,13.86,1857,825,0.99,1
341,18,2013-02-07,627 Broadway,New York,NY,USA,10012-2612,13.86,1858,834,0.99,1
341,18,2013-02-07,627 Broadway,New York,NY,USA,10012-2612,13.86,1859,843,0.99,1
342,32,2013-02-15,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,0.99,1860,857,0.99,1
343,33,2013-02-28,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,1.98,1861,858,0.99,1
343,33,2013-02-28,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,1.98,1862,859,0.99,1
344,35,2013-02-28,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,1.98,1863,861,0.99,1
344,35,2013-02-28,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,1.98,1864,863,0.99,1
345,37,2013-03-01,Berger Straße 10,Frankfurt,,Germany,60316,3.96,1865,865,0.99,1
345,37,2013-03-01,Berger Straße 10,Frankfurt,,Germany,60316,3.96,1866,867,0.99,1
345,37,2013-03-01,Berger Straße 10,Frankfurt,,Germany,60316,3.96,1867,869,0.99,1
345,37,2013-03-01,Berger Straße 10,Frankfurt,,Germany,60316,3.96,1868,871,0.99,1
346,41,2013-03-02,"11, Place Bellecour",Lyon,,France,69002,5.94,1869,875,0.99,1
346,41,2013-03-02,"11, Place Bellecour",Lyon,,France,69002,5.94,1870,879,0.99,1
346,41,2013-03-02,"11, Place Bellecour",Lyon,,France,69002,5.94,1871,883,0.99,1
346,41,2013-03-02,"11, Place Bellecour",Lyon,,France,69002,5.94,1872,887,0.99,1
346,41,2013-03-02,"11, Place Bellecour",Lyon,,France,69002,5.94,1873,891,0.99,1
346,41,2013-03-02,"11, Place Bellecour",Lyon,,France,69002,5.94,1874,895,0.99,1
347,47,2013-03-05,"Via Degli Scipioni, 43",Rome,RM,Italy,00192,8.91,1875,901,0.99,1
347,47,2013-03-05,"Via Degli Scipioni, 43",Rome,RM,Italy,00192,8.91,1876,907,0.99,1
347,47,2013-03-05,"Via Degli Scipioni, 43",Rome,RM,Italy,00192,8.91,1877,913,0.99,1
347,47,2013-03-05,"Via Degli Scipioni, 43",Rome,RM,Italy,00192,8.91,1878,919,0.99,1
347,47,2013-03-05,"Via Degli Scipioni, 43",Rome,RM,Italy,00192,8.91,1879,925,0.99,1
347,47,2013-03-05,"Via Degli Scipioni, 43",Rome,RM,Italy,00192,8.91,1880,931,0.99,1
347,47,2013-03-05,"Via Degli Scipioni, 43",Rome,RM,Italy,00192,8.91,1881,937,0.99,1
347,47,2013-03-05,"Via Degli Scipioni, 43",Rome,RM,Italy,00192,8.91,1882,943,0.99,1
347,47,2013-03-05,"Via Degli Scipioni, 43",Rome,RM,Italy,00192,8.91,1883,949,0.99,1
348,56,2013-03-10,307 Macacha Güemes,Buenos Aires,,Argentina,1106,13.86,1884,958,0.99,1
348,56,2013-03-10,307 Macacha Güemes,Buenos Aires,,Argentina,1106,13.86,1885,967,0.99,1
348,56,2013-03-10,307 Macacha Güemes,Buenos Aires,,Argentina,1106,13.86,1886,976,0.99,1
348,56,2013-03-10,307 Macacha Güemes,Buenos Aires,,Argentina,1106,13.86,1887,985,0.99,1
348,56,2013-03-10,307 Macacha Güemes,Buenos Aires,,Argentina,1106,13.86,1888,994,0.99,1
348,56,2013-03-10,307 Macacha Güemes,Buenos Aires,,Argentina,1106,13.86,1889,1003,0.99,1
348,56,2013-03-10,307 Macacha Güemes,Buenos Aires,,Argentina,1106,13.86,1890,1012,0.99,1
348,56,2013-03-10,307 Macacha Güemes,Buenos Aires,,Argentina,1106,13.86,1891,1021,0.99,1
348,56,2013-03-10,307 Macacha Güemes,Buenos Aires,,Argentina,1106,13.86,1892,1030,0.99,1
348,56,2013-03-10,307 Macacha Güemes,Buenos Aires,,Argentina,1106,13.86,1893,1039,0.99,1
348,56,2013-03-10,307 Macacha Güemes,Buenos Aires,,Argentina,1106,13.86,1894,1048,0.99,1
348,56,2013-03-10,307 Macacha Güemes,Buenos Aires,,Argentina,1106,13.86,1895,1057,0.99,1
348,56,2013-03-10,307 Macacha Güemes,Buenos Aires,,Argentina,1106,13.86,1896,1066,0.99,1
348,56,2013-03-10,307 Macacha Güemes,Buenos Aires,,Argentina,1106,13.86,1897,1075,0.99,1
349,11,2013-03-18,"Av. Paulista, 2022",São Paulo,SP,Brazil,01310-200,0.99,1898,1089,0.99,1
350,12,2013-03-31,"Praça Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,1.98,1899,1090,0.99,1
350,12,2013-03-31,"Praça Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,1.98,1900,1091,0.99,1
351,14,2013-03-31,8210 111 ST NW,Edmonton,AB,Canada,T6G 2C7,1.98,1901,1093,0.99,1
351,14,2013-03-31,8210 111 ST NW,Edmonton,AB,Canada,T6G 2C7,1.98,1902,1095,0.99,1
352,16,2013-04-01,1600 Amphitheatre Parkway,Mountain View,CA,USA,94043-1351,3.96,1903,1097,0.99,1
352,16,2013-04-01,1600 Amphitheatre Parkway,Mountain View,CA,USA,94043-1351,3.96,1904,1099,0.99,1
352,16,2013-04-01,1600 Amphitheatre Parkway,Mountain View,CA,USA,94043-1351,3.96,1905,1101,0.99,1
352,16,2013-04-01,1600 Amphitheatre Parkway,Mountain View,CA,USA,94043-1351,3.96,1906,1103,0.99,1
353,20,2013-04-02,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,5.94,1907,1107,0.99,1
353,20,2013-04-02,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,5.94,1908,1111,0.99,1
353,20,2013-04-02,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,5.94,1909,1115,0.99,1
353,20,2013-04-02,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,5.94,1910,1119,0.99,1
353,20,2013-04-02,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,5.94,1911,1123,0.99,1
353,20,2013-04-02,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,5.94,1912,1127,0.99,1
354,26,2013-04-05,2211 W Berry Street,Fort Worth,TX,USA,76110,8.91,1913,1133,0.99,1
354,26,2013-04-05,2211 W Berry Street,Fort Worth,TX,USA,76110,8.91,1914,1139,0.99,1
354,26,2013-04-05,2211 W Berry Street,Fort Worth,TX,USA,76110,8.91,1915,1145,0.99,1
354,26,2013-04-05,2211 W Berry Street,Fort Worth,TX,USA,76110,8.91,1916,1151,0.99,1
354,26,2013-04-05,2211 W Berry Street,Fort Worth,TX,USA,76110,8.91,1917,1157,0.99,1
354,26,2013-04-05,2211 W Berry Street,Fort Worth,TX,USA,76110,8.91,1918,1163,0.99,1
354,26,2013-04-05,2211 W Berry Street,Fort Worth,TX,USA,76110,8.91,1919,1169,0.99,1
354,26,2013-04-05,2211 W Berry Street,Fort Worth,TX,USA,76110,8.91,1920,1175,0.99,1
354,26,2013-04-05,2211 W Berry Street,Fort Worth,TX,USA,76110,8.91,1921,1181,0.99,1
355,35,2013-04-10,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,13.86,1922,1190,0.99,1
355,35,2013-04-10,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,13.86,1923,1199,0.99,1
355,35,2013-04-10,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,13.86,1924,1208,0.99,1
355,35,2013-04-10,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,13.86,1925,1217,0.99,1
355,35,2013-04-10,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,13.86,1926,1226,0.99,1
355,35,2013-04-10,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,13.86,1927,1235,0.99,1
355,35,2013-04-10,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,13.86,1928,1244,0.99,1
355,35,2013-04-10,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,13.86,1929,1253,0.99,1
355,35,2013-04-10,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,13.86,1930,1262,0.99,1
355,35,2013-04-10,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,13.86,1931,1271,0.99,1
355,35,2013-04-10,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,13.86,1932,1280,0.99,1
355,35,2013-04-10,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,13.86,1933,1289,0.99,1
355,35,2013-04-10,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,13.86,1934,1298,0.99,1
355,35,2013-04-10,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,13.86,1935,1307,0.99,1
356,49,2013-04-18,Ordynacka 10,Warsaw,,Poland,00-358,0.99,1936,1321,0.99,1
357,50,2013-05-01,C/ San Bernardo 85,Madrid,,Spain,28015,1.98,1937,1322,0.99,1
357,50,2013-05-01,C/ San Bernardo 85,Madrid,,Spain,28015,1.98,1938,1323,0.99,1
358,52,2013-05-01,202 Hoxton Street,London,,United Kingdom,N1 5LH,1.98,1939,1325,0.99,1
358,52,2013-05-01,202 Hoxton Street,London,,United Kingdom,N1 5LH,1.98,1940,1327,0.99,1
359,54,2013-05-02,110 Raeburn Pl,Edinburgh ,,United Kingdom,EH4 1HH,3.96,1941,1329,0.99,1
359,54,2013-05-02,110 Raeburn Pl,Edinburgh ,,United Kingdom,EH4 1HH,3.96,1942,1331,0.99,1
359,54,2013-05-02,110 Raeburn Pl,Edinburgh ,,United Kingdom,EH4 1HH,3.96,1943,1333,0.99,1
359,54,2013-05-02,110 Raeburn Pl,Edinburgh ,,United Kingdom,EH4 1HH,3.96,1944,1335,0.99,1
360,58,2013-05-03,"12,Community Centre",Delhi,,India,110017,5.94,1945,1339,0.99,1
360,58,2013-05-03,"12,Community Centre",Delhi,,India,110017,5.94,1946,1343,0.99,1
360,58,2013-05-03,"12,Community Centre",Delhi,,India,110017,5.94,1947,1347,0.99,1
360,58,2013-05-03,"12,Community Centre",Delhi,,India,110017,5.94,1948,1351,0.99,1
360,58,2013-05-03,"12,Community Centre",Delhi,,India,110017,5.94,1949,1355,0.99,1
360,58,2013-05-03,"12,Community Centre",Delhi,,India,110017,5.94,1950,1359,0.99,1
361,5,2013-05-06,Klanova 9/506,Prague,,Czech Republic,14700,8.91,1951,1365,0.99,1
361,5,2013-05-06,Klanova 9/506,Prague,,Czech Republic,14700,8.91,1952,1371,0.99,1
361,5,2013-05-06,Klanova 9/506,Prague,,Czech Republic,14700,8.91,1953,1377,0.99,1
361,5,2013-05-06,Klanova 9/506,Prague,,Czech Republic,14700,8.91,1954,1383,0.99,1
361,5,2013-05-06,Klanova 9/506,Prague,,Czech Republic,14700,8.91,1955,1389,0.99,1
361,5,2013-05-06,Klanova 9/506,Prague,,Czech Republic,14700,8.91,1956,1395,0.99,1
361,5,2013-05-06,Klanova 9/506,Prague,,Czech Republic,14700,8.91,1957,1401,0.99,1
361,5,2013-05-06,Klanova 9/506,Prague,,Czech Republic,14700,8.91,1958,1407,0.99,1
361,5,2013-05-06,Klanova 9/506,Prague,,Czech Republic,14700,8.91,1959,1413,0.99,1
362,14,2013-05-11,8210 111 ST NW,Edmonton,AB,Canada,T6G 2C7,13.86,1960,1422,0.99,1
362,14,2013-05-11,8210 111 ST NW,Edmonton,AB,Canada,T6G 2C7,13.86,1961,1431,0.99,1
